activity_id,sub_activity_id,donor,announcement_date,aid_type_general,aid_type_specific,explanation,reporting_currency,measure,source_reported_value,tot_activity_value,tot_activity_value_EUR,tot_activity_value_constant_currency,tot_sub_activity_value,tot_sub_activity_value_EUR,tot_sub_activity_value_constant_currency,tot_sub_activity_value_constant_currency_redistr,tot_sub_activity_value_EUR_redistr,tot_value_deliv_EUR,item,item_type,item_sub_type,item_soviet_origin,item_numb,item_numb_deliv, item_price_USD ,item_value_estimate_USD,item_value_estimate_deliv_USD,official_source_dummy,source_of_aid_1,source_of_aid_2,source_of_aid_3,source_of_aid_4,deliv_official_source_dummy,deliv_source,channel,location,coords,geo_sources,geo_accuracy,building_or_facility,reconstruction_sector,loan_mat,loan_int,loan_gra,updated_dummy,total_value_dummy,month,short_term,earmarked_year,activity_match_deliv,value_source_activity_type,value_source_deliv_type,alloc_no_date,reallocation_sub_activity_id,Working/Debug >>>,before_war,month_exists_dummy,ukraine_asked_dummy,heavy_undisclosed_package,heavy_undisclosed_deliv,ammo_dummy,in_kind_dummy,deliv_more_than_comm,non_eu_nato_dummy,nato_dummy,eu_dummy,eu_geo_dummy,source_of_weapon,dummy_first_row_commitment_check (1=error),dummy_month_check (1=error),allocation_dummy_check (1= error),formula_dummy _check(1=error),reimbursement_value_type,reimbursed_with,deflator,change_currency,inflation_percentage,tot_sub_activity_value_EUR_OLD,notes,procurement_location,procurement_contractor,mixed_package_dummy,year_month,year
AUM6,AUM6_1,Australia,2022-04-08,Military,Weapons,"Australia announced (in addition to the 20 Bushmaster protected mobility vehicles reported in AUM4) another aid package that includes anti-armor weapons and ammunition. Since the amount of items sent is not entirely disclosed, we report the monetary value as given by the donor. Source of aid 3 says that Australia provided 306 ""Howitzer and anti-armor weapons"". Since we know that Australia provided 6 howitzers, we assume 300 are anti-armor weapons. This entry records these weapons.",AUD,Allocation,"26,500,000",26500000.0,18072246.0,16248331.0,26500000.0,18072246.0,16248331.0,16248331.0,18072246.0,16248331.0,light anti-armor weapon,Portable defence system,Light Anti-armor Weapon (LAW),0.0,300,300," 1,475 ",442500.0,442500.0,1.0,https://pmtranscripts.pmc.gov.au/release/transcript-43950,https://www.wsj.com/livecoverage/russia-ukraine-latest-news-2022-04-27/card/australia-to-provide-ukraine-with-heavy-artillery-5L5Zamjyc0YMpRRITrcw,https://www.unroca.org/australia/report/2022/,.,0.0,https://www.armyrecognition.com/defense_news_may_2022_global_security_army_industry/australia_announces_delivery_of_14_m113_tracked_apcs_and_20_bushmaster_armored_vehicles_to_ukraine.html,.,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,1.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,111.0,1.038294,107.123076,16351968.0,,,,,2022-04,2022
AUM7,AUM7_1,Australia,2022-04-27,Military,Weapons,"The Australian Government is gifting six M777 155mm lightweight towed howitzers and howitzer ammunition to the Government of Ukraine. Since entire support package is valued at AUD 26.7 million. Source of Aid 1 mentions a total military contribution until April 27 of AUD 225 million. Donation IDs AUM1 to AUM6 report AUD 218.2 million. This is due to Australia providing military aid to Ukraine through the NATO partners, with an undisclosed amount. The difference of AUD 6.8 million between Source of Aid 1 and our data collection until this point is due to this aid through NATO partners, with an undislosed amount (most likely AUD 6.8 million). This entry records the weapons.",AUD,Allocation,"26,700,000",26700000.0,18208640.0,16370960.0,26700000.0,18208640.0,16370960.0,16370960.0,18208640.0,16370960.0,M777 howitzer,Heavy weapon,155mm howitzer,0.0,6,6," 5,170,000 ",31020000.0,31020000.0,1.0,https://www.peterdutton.com.au/joint-media-release-australia-to-provide-additional-support-to-ukraine/,https://www.abc.net.au/news/2022-02-27/australia-send-weapons-nato-ukraine-war-russia/100865712,.,.,1.0,https://news.defence.gov.au/international/working-together-ukraine,.,,,,,,,,,,0.0,1.0,April,1.0,2022-2023,1.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,111.0,1.038294,107.123076,16475379.0,,,,,2022-04,2022
AUM8,AUM8_1,Australia,2022-05-19,Military,Weapons,"The Australian Government is providing further support with the gifting of 14 M113 Armored Personnel Carriers (APCs) and a further 20 Bushmaster Protected Mobility Vehicles (PMVs) to the Government of Ukraine. According to Source of Aid 1, the APCs are worth AUD 12 million in total, the PMVs AUD 48.9 million in total. According to Source of Aid 3, this brings the total military contribution of Australia to AUD 285 million. This coincides with the total value recorded here. Source of Aid 3 also mentions that only 4 of the announced 14 M113 have been delivered. However since Source of Delivery states the delivery of the entire package, we assume upper bounds and consider the entire package as being delivered.",AUD,Allocation,"60,900,000",60900000.0,40612799.0,36514013.0,60900000.0,40612799.0,36514013.0,36514013.0,40612799.0,36514013.0,M113 armored personnel carrier,Heavy weapon,Armored Personnel Carrier (APC),0.0,14,14," 56,813 ",795376.0,795376.0,1.0,https://www.peterdutton.com.au/australia-to-provide-Armored-personnel-carriers-and-more-bushmasters-to-ukraine/,https://war.ukraine.ua/news/19207/,https://bulgarianmilitary.com/2022/06/20/ukraine-gets-australian-m113as4-with-12-7mm-browning-m2hb-qcb-355hp/,.,0.0,https://www.armyrecognition.com/defense_news_may_2022_global_security_army_industry/australia_announces_delivery_of_14_m113_tracked_apcs_and_20_bushmaster_armored_vehicles_to_ukraine.html,.,,,,,,,,,,0.0,1.0,May,1.0,2022-2023,1.0,Value is given by the source,Value is given by the source,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,111.0,1.038294,107.123076,37578675.0,,,,,2022-05,2022
AUM9,AUM9_1,Australia,2022-07-04,Military,Weapons,"The Australian Government announced AUD 99.5 million in military assistance, including 14 Armored personnel carriers, 20 Bushmaster protected mobility vehicles and other military equipment supplied by Australia’s defence industry, and a contribution to NATO’s Ukraine Comprehensive Assistance Package Trust Fund. This brings Australia’s total military assistance to Ukraine to approximately AUD 388 million. According to Source of Aid 2, the contribution towards the NATO Trust Fund is reported as AUD 20 million, which we report in the different entry. Source of Aid 2 also mentions that demining equipment will be provided to Ukraine as part of this package.",AUD,Allocation,"79,500,000",79500000.0,53512017.0,48111396.0,79500000.0,53512017.0,48111396.0,48111396.0,53512017.0,31411261.0,Bushmaster Protected Mobility Vehicles,Heavy weapon,Armored Utility Vehicle (AUV),0.0,20,20," 1,650,000 ",33000000.0,33000000.0,1.0,https://www.pm.gov.au/media/visit-kyiv-and-further-australian-support-ukraine,"https://www.minister.defence.gov.au/minister/rmarles/media-releases/australia-increases-support-ukraine#:~:text=The%20Australian%20Government%20will%20provide,more%20Bushmaster%20Protected%20Mobility%20Vehicles.",https://bulgarianmilitary.com/2022/06/20/ukraine-gets-australian-m113as4-with-12-7mm-browning-m2hb-qcb-355hp/,.,0.0,https://www.armyrecognition.com/defense_news_may_2022_global_security_army_industry/australia_announces_delivery_of_14_m113_tracked_apcs_and_20_bushmaster_armored_vehicles_to_ukraine.html,.,,,,,,,,,,0.0,1.0,July,1.0,2022-2023,1.0,Value is given by the source,Value is calculated with prices,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,procurement,0.0,0,0.0,0.0,,,111.0,1.038294,107.123076,49055905.0,,Australia,,,2022-07,2022
AUM10,AUM10_1,Australia,2022-07-04,Military,Assistance,"The government also announced A$8.7 million (US$6 million) to assist Ukraine’s Border Guard Service to upgrade border management equipment, improve cyber security and enhance border operations in the field.",AUD,Allocation,"8,700,000",8700000.0,5856032.0,5265021.0,8700000.0,5856032.0,5265021.0,5265021.0,5856032.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.pm.gov.au/media/visit-kyiv-and-further-australian-support-ukraine,"https://www.minister.defence.gov.au/minister/rmarles/media-releases/australia-increases-support-ukraine#:~:text=The%20Australian%20Government%20will%20provide,more%20Bushmaster%20Protected%20Mobility%20Vehicles.",https://bulgarianmilitary.com/2022/06/20/ukraine-gets-australian-m113as4-with-12-7mm-browning-m2hb-qcb-355hp/,https://www.dfat.gov.au/crisis-hub/invasion-ukraine-russia,0.0,https://www.armyrecognition.com/defense_news_may_2022_global_security_army_industry/australia_announces_delivery_of_14_m113_tracked_apcs_and_20_bushmaster_armored_vehicles_to_ukraine.html,.,,,,,,,,,,0.0,1.0,July,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,111.0,1.038294,107.123076,5368382.0,,,,,2022-07,2022
AUM11,AUM11_1,Australia,2022-07-04,Military,Funding for Weapon Acquisition Program,"Deputy Prime Minister Richard Marles declared that Australia will contribute AUD 20 million to NATO's Comprehensive Assistance Package Trust Fund, in addition to the AUD 4.2 million or USD  3 million.",AUD,Allocation,"20,000,000",20000000.0,13462143.0,12103496.0,20000000.0,13462143.0,12103496.0,12103496.0,13462143.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.minister.defence.gov.au/media-releases/2022-07-04/australia-increases-support-ukraine - :~:text=%E2%80%9CAustralia%20will%20also%20contribute%20AUD%20%2420%20million%20to%20NATO%E2%80%99s%20Ukraine%20Comprehensive%20Assistance%20Package%20Trust%20Fund%2C%20in%20addition%20to%20the%20AUD%20%244.2%20million%20Defence%20contributed%20immediately%20following%20Russia%E2%80%99s%20invasion,.,.,.,0.0,.,NATO CAP,,,,,,,,,,0.0,1.0,July,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,procurement,0.0,0,0.0,0.0,,,111.0,1.038294,107.123076,12341108.0,,,,,2022-07,2022
AUM12,AUM12_1,Australia,2022-10-27,Military,Weapons,The Australian government announced to provide additional 30 Bushmaster protected mobility vehicles to Ukraine (bringing the total number to 90 at the time).,USD,Allocation,Not given,49500000.0,50378261.0,44851090.0,49500000.0,50378261.0,44851090.0,44851090.0,50378261.0,,Bushmaster Protected Mobility Vehicles,Heavy weapon,Armored Utility Vehicle (AUV),0.0,30,30," 1,650,000 ",49500000.0,49500000.0,1.0,https://www.minister.defence.gov.au/media-releases/2022-10-27/additional-support-ukraine,https://www.armyrecognition.com/defense_news_october_2022_global_security_army_industry/australia_to_supply_ukraine_with_30_additional_bushmaster_4x4_armored_vehicles.html,https://www.globaldefensecorp.com/2022/10/27/australia-to-send-30-additional-bushmaster-vehicles-to-ukraine-train-ukrainian-soldiers-in-uk/,.,0.0,https://www.thedefensepost.com/2022/10/28/australia-bushmaster-ukraine/,.,,,,,,,,,,0.0,1.0,October,1.0,2022-2023,1.0,Value is calculated with prices,Value is not given at all,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,112.0,1.123234,107.123076,46007993.0,,,,,2022-10,2022
AUM13,AUM13_1,Australia,2023-02-24,Military,Weapons,"The Australian government announced to provide additional Uncrewed Aerial Systems to Ukraine. Source of Aid 2 and 3 speak of a total package worth of AUD 33 million. Since no further information on the number of items is disclosed, we take this value as donation value. ",AUD,Allocation,"33,000,000",33000000.0,21271384.0,19272260.0,33000000.0,21271384.0,19272260.0,19272260.0,21271384.0,,unmanned aerial system,Aviation and drones,Unknown drone,0.0,undisclosed,undisclosed, . ,,,1.0,https://www.minister.defence.gov.au/media-releases/2023-02-24/australia-stands-ukraine-additional-military-support-and-sanctions,https://www.abc.net.au/news/2023-02-23/australia-pledges-drones-ukraine-war-first-anniversary/102016614,https://mil.in.ua/en/news/australia-provides-ukraine-with-uavs-worth-33-million/,.,0.0,.,.,,,,,,,,,,0.0,1.0,February,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,110.0,0.966933,114.147538,20362829.0,,,,,2023-02,2023
AUM16,AUM16_1,Australia,2023-06-26,Military,Weapons,"The Australian government announced a new package with a total amount of AUD 110 million. 10 million will be spend on humanitarian purposes, therefore we report the remaining AUD 100 million as military aid. The package included 24 M113.",AUD,Allocation,"100,000,000",100000000.0,61892156.0,56075416.0,100000000.0,61892156.0,56075416.0,56075416.0,61892156.0,,M113 armored personnel carrier,Heavy weapon,Armored Personnel Carrier (APC),0.0,28,undisclosed," 56,813 ",1590752.0,,1.0,https://www.pm.gov.au/media/australia-pledges-further-support-ukraine,"https://www.minister.defence.gov.au/media-releases/2023-06-26/australia-pledges-further-support-ukraine#:~:text=These%20commitments%20announced%20today%20bring,Ukraine%20can%20count%20on%20Australia.",https://www.reuters.com/world/europe/australia-provide-74-million-assistance-package-ukraine-2023-06-26/,.,0.0,.,.,,,,,,,,,,0.0,1.0,June,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,110.0,0.966933,114.147538,61705541.0,,,,,2023-06,2023
AUM17,AUM17_1,Australia,2023-07-12,Military,Weapons,Australia will provide 30 additional Bushmaster Protected Mobility Vehicles to Ukraine.,USD,Allocation,Not given,49500000.0,44763393.0,40920224.0,49500000.0,44763393.0,40920224.0,40920224.0,44763393.0,46007993.0,Bushmaster Protected Mobility Vehicles,Heavy weapon,Armored Utility Vehicle (AUV),0.0,30,30," 1,650,000 ",49500000.0,49500000.0,1.0,https://www.pm.gov.au/media/australia-gifts-further-bushmasters-ukraine,.,.,.,0.0,https://twitter.com/DmytroKuleba/status/1585290376721711107?cxt=HHwWhoC-pdnMioAsAAAA,.,,,,,,,,,,0.0,1.0,July,1.0,2022-2023,1.0,Value is calculated with prices,Value is calculated with prices,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,109.0,1.093919,114.147538,46007993.0,,,,,2023-07,2023
AUM18,AUM18_1,Australia,2023-10-24,Military,Equipment,"The Australian government announced a new package with a total amount of AUD 20 million, consisting of items sourced from local industry (DroneShield, Micro-X, Minelab, SPEE3D). The package includes de-mining equipment, portable x-ray machines, a 3D metal printer, and counter drone systems. The number and value of specific equipment remains undisclosed, aside from the the portable x-ray machine for which the source indicates a total of 1 unit.",AUD,Allocation,"20,000,000",20000000.0,12021529.0,10891724.0,20000000.0,12021529.0,10891724.0,10891724.0,12021529.0,,Minelab demining equipment,Military equipment,Military equipment,0.0,undisclosed,undisclosed, . ,,,1.0,"https://www.pm.gov.au/media/australian-capabilities-continue-supporting-ukraine#:~:text=This%20new%20support%20takes%20Australia's,to%20the%20Ukraine%20Humanitarian%20Fund.",https://www.minister.defence.gov.au/media-releases/2023-10-25/australian-capabilities-continue-supporting-ukraine,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,October,1.0,2022-2023,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,procurement,0.0,0,0.0,0.0,,,110.0,0.966933,114.147538,12341108.0,,Australia,"DroneShield, Micro-X, Minelab, SPEE3D",,2023-10,2023
AUM19,AUM19_1,Australia,2024-02-15,Military,Funding for Weapon Acquisition Program,"The Australian government will provide a  AUD 50 million grant to the International Fund for Ukraine, directly supporting the procurement of priority military capabilities.",AUD,Allocation,"50,000,000",50000000.0,30241848.0,27583128.0,50000000.0,30241848.0,27583128.0,27583128.0,30241848.0,,.,.,.,0.0,.,., . ,,,1.0,https://www.minister.defence.gov.au/media-releases/2024-02-15/50-million-australian-support-international-fund-ukraine,https://mil.in.ua/en/news/australia-allocates-50-million-in-military-aid-to-ukraine/,.,.,0.0,.,International Fund for Ukraine,,,,,,,,,,0.0,1.0,February,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,.,0.0,0.0,0.0,0.0,procurement,0.0,0,0.0,0.0,,,110.0,0.960502,114.147538,30852771.0,,,,,2024-02,2024
AUM20,AUM20_1,Australia,2024-04-27,Military,Weapons,"In Source 1, the Government of Australia announced  $100 million assistance in a new assistance package. Within this $100 milion, $50 milion is dedicated for the military assistance ""with the support of Australian defence industry"".  This includes AUD 30 million towards uncrewed aerial systems which are reported here.",AUD,Allocation,"30,000,000",30000000.0,18215568.0,16614142.0,30000000.0,18215568.0,16614142.0,16614142.0,18215568.0,,unmanned aerial system,Aviation and drones,Unknown drone,0.0,undisclosed,undisclosed, . ,,,1.0,"https://www.minister.defence.gov.au/media-releases/2024-04-27/australia-continues-stand-ukraine#:~:text=%2450%20million%20for%20short%20range%20air%20defence%20systems.&text=The%20delivery%20of%20air%2Dto,Ukraine%20to%20over%20%241%20billion.",https://www.voanews.com/a/australia-boosts-military-aid-to-ukraine-/7588968.html,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,April,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,procurement,0.0,0,0.0,0.0,,,110.0,0.960502,114.147538,18511662.0,,Australia,,,2024-04,2024
AUM21,AUM21_1,Australia,2024-04-27,Military,Equipment,"In Source 1, the Government of Australia announced  $100 million assistance in a new assistance package. Within this $100 milion, $50 milion is dedicated for the military assistance ""with the support of Australian defence industry"".  This includes AUD 15 million in combat helmets, rigid hull inflatable boats, boots, fire masks and generators that are reported here.",AUD,Allocation,"15,000,000",15000000.0,9107784.0,8307071.0,15000000.0,9107784.0,8307071.0,8307071.0,9107784.0,,Zodiac Juliet 3,Military equipment,Vessel,0.0,undisclosed,undisclosed," 664,136 ",,,1.0,"https://www.minister.defence.gov.au/media-releases/2024-04-27/australia-continues-stand-ukraine#:~:text=%2450%20million%20for%20short%20range%20air%20defence%20systems.&text=The%20delivery%20of%20air%2Dto,Ukraine%20to%20over%20%241%20billion.",https://www.voanews.com/a/australia-boosts-military-aid-to-ukraine-/7588968.html,https://www.navy.gov.au/capabilities/ships-boats-and-submarines/rigid-hulled-inflatable-boat-rhib,.,0.0,.,.,,,,,,,,,,0.0,1.0,April,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,procurement,0.0,0,0.0,0.0,,,110.0,0.960502,114.147538,9255831.0,,Australia,,,2024-04,2024
AUM22,AUM22_1,Australia,2024-04-27,Military,Weapons,"In Source 1, the Government of Australia announced $100 million assistance in a new assistance package. This includes AUD 50 million in short range air defence systems, which are reported here.",AUD,Allocation,"50,000,000",50000000.0,30359280.0,27690236.0,50000000.0,30359280.0,27690236.0,27690236.0,30359280.0,,Air Defence Missile,Ammunition for heavy weapon,Surface-to-air missile (SAM),0.0,undisclosed,undisclosed, . ,,,1.0,"https://www.minister.defence.gov.au/media-releases/2024-04-27/australia-continues-stand-ukraine#:~:text=%2450%20million%20for%20short%20range%20air%20defence%20systems.&text=The%20delivery%20of%20air%2Dto,Ukraine%20to%20over%20%241%20billion.",https://www.voanews.com/a/australia-boosts-military-aid-to-ukraine-/7588968.html,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,April,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,110.0,0.960502,114.147538,30852771.0,,,,,2024-04,2024
AUM23,AUM23_1,Australia,2024-04-27,Military,Weapons,"In Source 1, the Government of Australia announced $100 million assistance in a new assistance package. This the delivery  of an undiclosed number of air-to-ground precision munitions. While their monetary value is not given by the source, there remaining AUD 5 million from this military package is assigned to this delivery. According to source 3, these munitions were likely retired JDAM-ER (BLU-111/Mk. 82), based on the confirmation of their retirement from the Royal Australian Airforce in the Australian Guided Weapons and Explosive Ordnance Plan 2024 at the end of October (source 4).",AUD,Allocation,"5,000,000",5000000.0,3035928.0,2769024.0,5000000.0,3035928.0,2769024.0,2769024.0,3035928.0,,JDAM-ER,Ammunition for heavy weapon,Explosive,0.0,undisclosed,undisclosed," 40,000 ",,,1.0,"https://www.minister.defence.gov.au/media-releases/2024-04-27/australia-continues-stand-ukraine#:~:text=%2450%20million%20for%20short%20range%20air%20defence%20systems.&text=The%20delivery%20of%20air%2Dto,Ukraine%20to%20over%20%241%20billion.",https://www.voanews.com/a/australia-boosts-military-aid-to-ukraine-/7588968.html,https://www.australiandefence.com.au/news/news/australian-jdam-ers-sent-to-ukraine,"https://www.defence.gov.au/about/strategic-planning/australian-guided-weapons-explosive-ordnance-plan#:~:text=The%20Plan%20is%20the%20Government's,supporting%20a%20domestic%20manufacturing%20capability.",0.0,https://www.australiandefence.com.au/news/news/australian-jdam-ers-sent-to-ukraine,.,,,,,,,,,,0.0,1.0,April,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,110.0,0.960502,114.147538,3085277.0,,,,,2024-04,2024
AUM24,AUM24_1,Australia,2024-07-11,Military,Weapons and equipment,"Australia announced its largest single military assistance package, worth nearly $250 milion on July 11th, 2024. This package will include guided missiles and air defense missiles, anti-tank weapons, ammunition, and a shipment of boots.",AUD,Allocation,"250,000,000",250000000.0,153776620.0,140257306.0,250000000.0,153776620.0,140257306.0,140257306.0,153776620.0,,Air Defence Missile,Ammunition for heavy weapon,Surface-to-air missile (SAM),0.0,undisclosed,undisclosed, . ,,,1.0,https://www.minister.defence.gov.au/media-releases/2024-07-11/australias-largest-single-military-assistance-package-ukraine,https://mil.in.ua/en/news/australia-to-provide-record-military-aid-package-to-ukraine/,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,July,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,,,110.0,0.960502,114.147538,154263853.0,,,,,2024-07,2024
AUM25,AUM25_1,Australia,2024-10-17,Military,Weapons,The Australian Department of Defence has decided to gift 49 of the retiring M1A1 Abrams fleet to Ukraine. The package is worth around AUD 245 million.,AUD,Allocation,"245,000,000",245000000.0,150773265.0,137517992.0,245000000.0,150773265.0,137517992.0,137517992.0,150773265.0,,M1A1 Abrams,Heavy weapon,Main Battle Tank (MBT),0.0,49,undisclosed," 3,332,250 ",163280250.0,,1.0,https://www.minister.defence.gov.au/media-releases/2024-10-17/australia-provide-abrams-tanks-ukraine,.,.,.,0.0,.,.,,,,,,,,,,0.0,1.0,October,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,110.0,0.960502,114.147538,151178576.0, ,,,,2024-10,2024
AUM26,AUM26_1,Australia,2024-11-05,Military,Equipment,"The Australian Department of Defence has announced that it will gift 14 rigid hull inflatable boats to Ukraine. The package is valued at AUD 14 million. According to the Royal Australian Navy, the boats in stock are Juliet 3 type by Zodiac.",AUD,Allocation,"14,000,000",14000000.0,8606633.0,7849978.0,14000000.0,8606633.0,7849978.0,7849978.0,8606633.0,,Zodiac Juliet 3,Military equipment,Vessel,0.0,14,undisclosed," 664,136 ",9297901.0,,1.0,https://www.minister.defence.gov.au/media-releases/2024-11-05/australia-boost-ukraines-maritime-defences,https://www.navy.gov.au/capabilities/ships-boats-and-submarines/rigid-hulled-inflatable-boat-rhib,.,.,0.0,.,.,,,,,,,,,,1.0,1.0,November,1.0,2024,0.0,Value is given by the source,Value is not given at all,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,.,0.0,0.0,0.0,0.0,stocks,0.0,0,0.0,0.0,,,110.0,0.960502,114.147538,8638776.0,,,,,2024-11,2024
